,time_period,rainfall,mean_temperature,location,disease_cases
2611,2004-02,208.132,22.87,Paraiba,789.0
2612,2004-03,119.172,22.52,Paraiba,605.0
2613,2004-04,105.517,22.17,Paraiba,394.0
2614,2004-05,103.268,18.32,Paraiba,402.0
2615,2004-06,44.68,17.59,Paraiba,247.0
2616,2004-07,63.795,17.43,Paraiba,189.0
2617,2004-08,5.742,19.56,Paraiba,204.0
2618,2004-09,17.639,24.37,Paraiba,172.0
2619,2004-10,165.397,21.56,Paraiba,199.0
2620,2004-11,184.173,22.68,Paraiba,200.0
2621,2004-12,205.428,22.83,Paraiba,283.0
2622,2005-01,397.147,23.29,Paraiba,430.0
2623,2005-02,61.652,23.89,Paraiba,1010.0
2624,2005-03,156.073,23.69,Paraiba,1586.0
2625,2005-04,58.042,23.46,Paraiba,1977.0
2626,2005-05,72.782,20.59,Paraiba,1638.0
2627,2005-06,31.392,19.45,Paraiba,1557.0
2628,2005-07,31.802,17.85,Paraiba,895.0
2629,2005-08,10.309,20.92,Paraiba,531.0
2630,2005-09,110.98,20.83,Paraiba,321.0
2631,2005-10,155.832,23.59,Paraiba,203.0
2632,2005-11,145.657,22.43,Paraiba,224.0
2633,2005-12,200.286,22.32,Paraiba,253.0
2634,2006-01,189.309,24.36,Paraiba,516.0
2635,2006-02,238.781,23.94,Paraiba,425.0
2636,2006-03,160.781,23.61,Paraiba,697.0
2637,2006-04,49.869,21.43,Paraiba,833.0
2638,2006-05,26.995,18.09,Paraiba,669.0
2639,2006-06,9.995,18.82,Paraiba,527.0
2640,2006-07,28.356,19.48,Paraiba,456.0
2641,2006-08,21.22,20.87,Paraiba,468.0
2642,2006-09,77.252,20.95,Paraiba,341.0
2643,2006-10,111.862,22.29,Paraiba,415.0
2644,2006-11,161.877,23.22,Paraiba,450.0
2645,2006-12,256.26,23.65,Paraiba,500.0
2646,2007-01,416.015,23.27,Paraiba,1080.0
2647,2007-02,170.715,23.92,Paraiba,1923.0
2648,2007-03,94.818,24.47,Paraiba,3460.0
2649,2007-04,56.79,23.3,Paraiba,3222.0
2650,2007-05,60.201,19.38,Paraiba,1982.0
2651,2007-06,7.967,19.05,Paraiba,1023.0
2652,2007-07,92.508,18.03,Paraiba,1311.0
2653,2007-08,7.376,20.08,Paraiba,811.0
2654,2007-09,11.867,23.9,Paraiba,525.0
2655,2007-10,85.233,24.46,Paraiba,494.0
2656,2007-11,198.601,22.56,Paraiba,425.0
2657,2007-12,190.825,23.73,Paraiba,541.0
2658,2008-01,284.807,23.03,Paraiba,761.0
2659,2008-02,210.335,23.27,Paraiba,1846.0
2660,2008-03,177.777,22.55,Paraiba,2974.0
2661,2008-04,130.251,21.63,Paraiba,5202.0
2662,2008-05,47.93,18.29,Paraiba,2511.0
2663,2008-06,29.241,18.24,Paraiba,959.0
2664,2008-07,2.49,18.76,Paraiba,560.0
2665,2008-08,58.92,20.84,Paraiba,535.0
2666,2008-09,56.624,20.57,Paraiba,462.0
2667,2008-10,122.238,23.21,Paraiba,359.0
2668,2008-11,137.211,22.82,Paraiba,399.0
2669,2008-12,170.881,23.45,Paraiba,390.0
2670,2009-01,287.77,23.22,Paraiba,877.0
2671,2009-02,241.012,24.01,Paraiba,1004.0
2672,2009-03,144.706,23.77,Paraiba,1216.0
2673,2009-04,63.155,21.57,Paraiba,768.0
2674,2009-05,39.674,20.29,Paraiba,542.0
2675,2009-06,48.769,16.68,Paraiba,266.0
2676,2009-07,110.616,18.36,Paraiba,215.0
2677,2009-08,75.304,19.59,Paraiba,215.0
2678,2009-09,155.664,21.69,Paraiba,183.0
2679,2009-10,139.312,22.1,Paraiba,145.0
2680,2009-11,189.306,24.65,Paraiba,202.0
2681,2009-12,275.87,23.47,Paraiba,246.0
2682,2010-01,298.166,24.27,Paraiba,382.0
2683,2010-02,142.273,25.11,Paraiba,948.0
2684,2010-03,142.5,23.76,Paraiba,1855.0
2685,2010-04,71.167,21.58,Paraiba,2142.0
2686,2010-05,37.358,19.25,Paraiba,3318.0
2687,2010-06,21.464,17.97,Paraiba,3759.0
2688,2010-07,43.879,19.45,Paraiba,2490.0
2689,2010-08,11.339,19.53,Paraiba,1936.0
2690,2010-09,97.993,22.8,Paraiba,1299.0
2691,2010-10,132.432,21.24,Paraiba,842.0
2692,2010-11,162.157,22.55,Paraiba,862.0
2693,2010-12,238.038,23.75,Paraiba,778.0
2694,2011-01,283.162,24.2,Paraiba,1704.0
2695,2011-02,195.966,24.52,Paraiba,2744.0
2696,2011-03,316.245,22.1,Paraiba,4178.0
2697,2011-04,88.676,22.08,Paraiba,3725.0
2698,2011-05,18.873,18.9,Paraiba,2618.0
2699,2011-06,47.949,17.02,Paraiba,1401.0
2700,2011-07,22.618,19.44,Paraiba,738.0
2701,2011-08,34.702,20.6,Paraiba,494.0
2702,2011-09,13.83,21.76,Paraiba,388.0
2703,2011-10,158.981,22.36,Paraiba,341.0
2704,2011-11,145.252,21.88,Paraiba,225.0
2705,2011-12,177.014,23.64,Paraiba,256.0
2706,2012-01,291.071,22.58,Paraiba,1027.0
2707,2012-02,134.316,24.53,Paraiba,1344.0
2708,2012-03,100.321,23.57,Paraiba,2336.0
2709,2012-04,114.559,22.69,Paraiba,2719.0
2710,2012-05,62.837,18.84,Paraiba,2599.0
2711,2012-06,149.956,18.67,Paraiba,1656.0
2712,2012-07,40.677,17.9,Paraiba,1518.0
2713,2012-08,4.432,20.48,Paraiba,1310.0
2714,2012-09,74.838,22.53,Paraiba,614.0
2715,2012-10,64.59,24.57,Paraiba,348.0
2716,2012-11,129.513,23.45,Paraiba,259.0
2717,2012-12,245.778,25.44,Paraiba,425.0
2718,2013-01,218.768,23.33,Paraiba,1020.0
2719,2013-02,195.533,23.89,Paraiba,2620.0
2720,2013-03,180.567,23.04,Paraiba,4031.0
2721,2013-04,99.514,20.88,Paraiba,4496.0
2722,2013-05,82.455,20.15,Paraiba,2995.0
2723,2013-06,83.114,19.18,Paraiba,2189.0
2724,2013-07,48.472,17.54,Paraiba,1767.0
2725,2013-08,9.819,19.15,Paraiba,1229.0
2726,2013-09,76.527,21.64,Paraiba,805.0
2727,2013-10,127.064,21.91,Paraiba,536.0
2728,2013-11,147.75,23.14,Paraiba,325.0
2729,2013-12,153.606,24.32,Paraiba,326.0
2730,2014-01,96.418,25.79,Paraiba,516.0
2731,2014-02,117.523,26.08,Paraiba,611.0
2772,2001-01,35.544,25.79,Parana,526.0
2773,2001-02,32.455,26.74,Parana,526.0
2774,2001-03,59.334,26.27,Parana,2055.0
2775,2001-04,43.879,25.54,Parana,1136.0
2776,2001-05,42.962,25.45,Parana,625.0
2777,2001-06,99.77,23.31,Parana,234.0
2778,2001-07,84.045,22.74,Parana,124.0
2779,2001-08,89.037,22.24,Parana,81.0
2780,2001-09,47.972,23.6,Parana,142.0
2781,2001-10,55.818,24.93,Parana,295.0
2782,2001-11,22.349,25.97,Parana,415.0
2783,2001-12,51.232,26.28,Parana,184.0
2784,2002-01,171.566,25.1,Parana,703.0
2785,2002-02,78.96,25.68,Parana,1463.0
2786,2002-03,53.505,25.96,Parana,2759.0
2787,2002-04,49.557,25.5,Parana,3275.0
2788,2002-05,88.053,24.58,Parana,1544.0
2789,2002-06,140.158,23.14,Parana,326.0
2790,2002-07,71.7,22.82,Parana,107.0
2791,2002-08,63.407,22.53,Parana,124.0
2792,2002-09,31.882,24.0,Parana,57.0
2793,2002-10,27.527,24.83,Parana,88.0
2794,2002-11,23.554,26.13,Parana,194.0
2795,2002-12,58.857,26.83,Parana,160.0
2796,2003-01,52.962,27.46,Parana,717.0
2797,2003-02,47.748,26.36,Parana,2291.0
2798,2003-03,76.014,26.59,Parana,5726.0
2799,2003-04,32.561,26.75,Parana,2569.0
2800,2003-05,92.424,25.16,Parana,697.0
2801,2003-06,52.511,23.77,Parana,156.0
2802,2003-07,76.553,22.78,Parana,98.0
2803,2003-08,57.669,23.24,Parana,41.0
2804,2003-09,46.313,24.12,Parana,54.0
2805,2003-10,55.416,25.06,Parana,75.0
2806,2003-11,60.505,25.77,Parana,233.0
2807,2003-12,19.544,26.92,Parana,136.0
2808,2004-01,269.017,25.81,Parana,160.0
2809,2004-02,88.735,25.64,Parana,175.0
2810,2004-03,35.223,26.24,Parana,92.0
2811,2004-04,46.959,25.94,Parana,107.0
2812,2004-05,77.584,24.78,Parana,48.0
2813,2004-06,85.733,23.35,Parana,19.0
2814,2004-07,97.484,22.35,Parana,17.0
2815,2004-08,67.899,22.54,Parana,12.0
2816,2004-09,49.652,23.19,Parana,5.0
2817,2004-10,21.298,25.33,Parana,14.0
2818,2004-11,24.231,26.32,Parana,12.0
2819,2004-12,11.342,27.07,Parana,26.0
2820,2005-01,22.341,27.84,Parana,130.0
2821,2005-02,56.195,27.4,Parana,309.0
2822,2005-03,98.571,27.16,Parana,779.0
2823,2005-04,62.045,25.53,Parana,895.0
2824,2005-05,117.874,24.46,Parana,1202.0
2825,2005-06,98.114,23.59,Parana,540.0
2826,2005-07,89.363,22.36,Parana,208.0
2827,2005-08,74.468,22.5,Parana,155.0
2828,2005-09,35.822,23.99,Parana,57.0
2829,2005-10,24.894,25.34,Parana,29.0
2830,2005-11,15.511,26.55,Parana,33.0
2831,2005-12,73.03,26.08,Parana,58.0
2832,2006-01,28.44,26.27,Parana,200.0
2833,2006-02,22.794,27.64,Parana,257.0
2834,2006-03,66.466,27.2,Parana,779.0
2835,2006-04,105.825,25.93,Parana,1136.0
2836,2006-05,94.338,24.5,Parana,657.0
2837,2006-06,164.701,22.8,Parana,288.0
2838,2006-07,103.77,22.19,Parana,161.0
2839,2006-08,52.84,22.65,Parana,61.0
2840,2006-09,70.87,23.61,Parana,52.0
2841,2006-10,84.99,24.94,Parana,85.0
2842,2006-11,33.378,25.91,Parana,234.0
2843,2006-12,17.537,26.93,Parana,466.0
2844,2007-01,22.578,27.28,Parana,1836.0
2845,2007-02,175.095,26.29,Parana,4398.0
2846,2007-03,77.795,25.26,Parana,10826.0
2847,2007-04,73.077,25.48,Parana,12055.0
2848,2007-05,111.121,24.21,Parana,4539.0
2849,2007-06,71.176,23.12,Parana,626.0
2850,2007-07,76.694,22.57,Parana,291.0
2851,2007-08,76.863,22.21,Parana,182.0
2852,2007-09,59.982,22.68,Parana,126.0
2853,2007-10,32.176,24.4,Parana,196.0
2854,2007-11,17.951,26.03,Parana,263.0
2855,2007-12,24.142,26.43,Parana,349.0
2856,2008-01,32.36,26.32,Parana,763.0
2857,2008-02,81.681,27.04,Parana,982.0
2858,2008-03,142.47,25.69,Parana,1687.0
2859,2008-04,81.378,25.35,Parana,2040.0
2860,2008-05,120.159,24.24,Parana,1051.0
2861,2008-06,65.477,23.06,Parana,483.0
2862,2008-07,74.493,22.1,Parana,179.0
2863,2008-08,67.527,22.39,Parana,110.0
2864,2008-09,36.592,23.96,Parana,80.0
2865,2008-10,38.255,24.9,Parana,103.0
2866,2008-11,9.765,26.55,Parana,270.0
2867,2008-12,27.829,26.93,Parana,292.0
2868,2009-01,26.061,27.22,Parana,412.0
2869,2009-02,69.696,26.49,Parana,633.0
2870,2009-03,34.777,27.24,Parana,1109.0
2871,2009-04,79.784,26.84,Parana,812.0
2872,2009-05,258.509,24.21,Parana,570.0
2873,2009-06,76.875,23.63,Parana,288.0
2874,2009-07,83.363,22.91,Parana,181.0
2875,2009-08,106.579,22.84,Parana,129.0
2876,2009-09,32.805,24.02,Parana,119.0
2877,2009-10,60.639,25.73,Parana,89.0
2878,2009-11,14.722,26.22,Parana,257.0
2879,2009-12,30.25,27.12,Parana,551.0
2880,2010-01,62.599,26.49,Parana,2312.0
2881,2010-02,67.888,26.88,Parana,5261.0
2882,2010-03,53.379,27.53,Parana,12863.0
2883,2010-04,229.884,25.68,Parana,14497.0
2884,2010-05,74.72,25.03,Parana,6654.0
2885,2010-06,157.706,23.43,Parana,1206.0
2886,2010-07,101.808,22.63,Parana,420.0
2887,2010-08,52.853,22.13,Parana,235.0
2888,2010-09,72.546,22.91,Parana,238.0
2889,2010-10,58.526,25.33,Parana,255.0
2890,2010-11,14.611,26.05,Parana,495.0
2891,2010-12,54.246,26.53,Parana,1565.0
2892,2011-01,78.154,26.04,Parana,3284.0
2893,2011-02,64.365,26.21,Parana,7593.0
2894,2011-03,65.603,27.01,Parana,11924.0
2895,2011-04,169.135,25.56,Parana,7508.0
2896,2011-05,132.485,24.04,Parana,3622.0
2897,2011-06,57.493,23.29,Parana,1204.0
2898,2011-07,92.183,22.45,Parana,563.0
2899,2011-08,46.215,22.65,Parana,377.0
2900,2011-09,44.936,22.85,Parana,337.0
2901,2011-10,58.565,24.76,Parana,277.0
2902,2011-11,66.37,25.0,Parana,237.0
2903,2011-12,19.279,26.33,Parana,317.0
2904,2012-01,40.075,26.11,Parana,973.0
2905,2012-02,50.099,25.95,Parana,1568.0
2906,2012-03,25.571,26.24,Parana,2234.0
2907,2012-04,21.266,26.01,Parana,2115.0
2908,2012-05,53.629,24.87,Parana,1602.0
2909,2012-06,63.43,23.78,Parana,686.0
2910,2012-07,70.306,22.42,Parana,308.0
2911,2012-08,63.347,22.24,Parana,180.0
2912,2012-09,49.257,23.55,Parana,110.0
2913,2012-10,34.563,24.24,Parana,189.0
2914,2012-11,11.073,26.58,Parana,342.0
2915,2012-12,14.128,26.66,Parana,1140.0
2916,2013-01,19.084,27.34,Parana,5802.0
2917,2013-02,25.174,26.99,Parana,13461.0
2918,2013-03,21.239,27.44,Parana,22712.0
2919,2013-04,73.729,26.68,Parana,21389.0
2920,2013-05,103.028,24.62,Parana,8175.0
2921,2013-06,62.483,24.04,Parana,2064.0
2922,2013-07,101.141,22.96,Parana,533.0
2923,2013-08,63.721,22.82,Parana,300.0
2924,2013-09,42.412,23.89,Parana,195.0
2925,2013-10,72.509,24.61,Parana,236.0
2926,2013-11,40.762,25.26,Parana,517.0
2927,2013-12,53.253,26.59,Parana,818.0
2928,2014-01,28.347,26.34,Parana,2875.0
2929,2014-02,51.221,26.01,Parana,4465.0
2970,2001-01,203.985,25.04,Pernambuco,761.0
2971,2001-02,235.162,24.88,Pernambuco,761.0
2972,2001-03,274.527,24.73,Pernambuco,1453.0
2973,2001-04,127.959,25.28,Pernambuco,2149.0
2974,2001-05,53.373,26.22,Pernambuco,2134.0
2975,2001-06,10.258,26.26,Pernambuco,1530.0
2976,2001-07,1.343,26.8,Pernambuco,1199.0
2977,2001-08,0.213,27.39,Pernambuco,843.0
2978,2001-09,22.113,28.58,Pernambuco,518.0
2979,2001-10,144.574,26.71,Pernambuco,529.0
2980,2001-11,258.17,25.63,Pernambuco,669.0
2981,2001-12,217.021,25.75,Pernambuco,459.0
2982,2002-01,348.336,24.61,Pernambuco,8506.0
2983,2002-02,193.457,25.67,Pernambuco,31350.0
2984,2002-03,190.47,25.7,Pernambuco,32523.0
2985,2002-04,101.753,25.95,Pernambuco,12791.0
2986,2002-05,49.07,26.45,Pernambuco,4205.0
2987,2002-06,2.816,26.47,Pernambuco,1399.0
2988,2002-07,1.256,27.38,Pernambuco,916.0
2989,2002-08,0.124,28.2,Pernambuco,596.0
2990,2002-09,41.489,28.28,Pernambuco,389.0
2991,2002-10,56.944,28.28,Pernambuco,437.0
2992,2002-11,146.382,26.77,Pernambuco,432.0
2993,2002-12,283.327,25.83,Pernambuco,482.0
2994,2003-01,268.612,25.52,Pernambuco,684.0
2995,2003-02,226.564,25.51,Pernambuco,1618.0
2996,2003-03,274.361,25.07,Pernambuco,3460.0
2997,2003-04,120.859,25.75,Pernambuco,3612.0
2998,2003-05,61.695,26.09,Pernambuco,3059.0
2999,2003-06,2.418,26.31,Pernambuco,1438.0
3000,2003-07,0.084,26.2,Pernambuco,634.0
3001,2003-08,15.864,27.88,Pernambuco,338.0
3002,2003-09,19.029,29.12,Pernambuco,167.0
3003,2003-10,72.939,27.91,Pernambuco,152.0
3004,2003-11,207.879,26.16,Pernambuco,177.0
3005,2003-12,201.148,25.91,Pernambuco,251.0
3006,2004-01,483.361,24.61,Pernambuco,277.0
3007,2004-02,355.826,24.49,Pernambuco,473.0
3008,2004-03,253.25,25.27,Pernambuco,462.0
3009,2004-04,113.272,25.97,Pernambuco,286.0
3010,2004-05,5.608,27.27,Pernambuco,193.0
3011,2004-06,1.074,26.49,Pernambuco,152.0
3012,2004-07,1.985,26.48,Pernambuco,119.0
3013,2004-08,1.891,27.77,Pernambuco,101.0
3014,2004-09,2.905,29.11,Pernambuco,60.0
3015,2004-10,132.828,27.45,Pernambuco,86.0
3016,2004-11,160.303,26.81,Pernambuco,74.0
3017,2004-12,214.71,25.98,Pernambuco,66.0
3018,2005-01,334.476,25.54,Pernambuco,123.0
3019,2005-02,273.105,25.68,Pernambuco,192.0
3020,2005-03,376.779,25.04,Pernambuco,440.0
3021,2005-04,124.707,26.16,Pernambuco,749.0
3022,2005-05,53.052,25.74,Pernambuco,1053.0
3023,2005-06,0.625,26.69,Pernambuco,695.0
3024,2005-07,0.082,26.35,Pernambuco,645.0
3025,2005-08,0.092,28.02,Pernambuco,332.0
3026,2005-09,24.749,29.41,Pernambuco,245.0
3027,2005-10,37.465,29.07,Pernambuco,176.0
3028,2005-11,222.705,26.63,Pernambuco,180.0
3029,2005-12,320.866,25.07,Pernambuco,110.0
3030,2006-01,169.199,26.15,Pernambuco,442.0
3031,2006-02,297.773,25.23,Pernambuco,441.0
3032,2006-03,303.279,24.94,Pernambuco,904.0
3033,2006-04,292.748,24.59,Pernambuco,1161.0
3034,2006-05,65.724,25.26,Pernambuco,1845.0
3035,2006-06,0.416,25.71,Pernambuco,1271.0
3036,2006-07,0.128,26.44,Pernambuco,866.0
3037,2006-08,0.681,27.83,Pernambuco,557.0
3038,2006-09,37.122,28.63,Pernambuco,298.0
3039,2006-10,159.774,27.34,Pernambuco,193.0
3040,2006-11,172.263,26.0,Pernambuco,238.0
3041,2006-12,212.28,25.89,Pernambuco,274.0
3042,2007-01,214.662,26.19,Pernambuco,869.0
3043,2007-02,420.249,24.37,Pernambuco,1497.0
3044,2007-03,121.7,25.89,Pernambuco,2958.0
3045,2007-04,122.158,26.03,Pernambuco,4669.0
3046,2007-05,13.207,26.94,Pernambuco,4330.0
3047,2007-06,1.439,26.39,Pernambuco,1241.0
3048,2007-07,0.168,27.12,Pernambuco,1228.0
3049,2007-08,0.058,27.57,Pernambuco,617.0
3050,2007-09,7.865,29.44,Pernambuco,343.0
3051,2007-10,49.561,29.14,Pernambuco,368.0
3052,2007-11,173.176,27.19,Pernambuco,353.0
3053,2007-12,199.87,25.88,Pernambuco,336.0
3054,2008-01,302.446,25.15,Pernambuco,748.0
3055,2008-02,276.457,24.93,Pernambuco,1390.0
3056,2008-03,316.466,24.48,Pernambuco,3419.0
3057,2008-04,178.359,25.11,Pernambuco,7396.0
3058,2008-05,46.429,25.82,Pernambuco,4747.0
3059,2008-06,0.263,26.04,Pernambuco,1657.0
3060,2008-07,0.053,26.03,Pernambuco,514.0
3061,2008-08,0.92,27.97,Pernambuco,235.0
3062,2008-09,11.478,29.87,Pernambuco,109.0
3063,2008-10,39.11,29.64,Pernambuco,98.0
3064,2008-11,226.802,26.51,Pernambuco,91.0
3065,2008-12,303.813,25.13,Pernambuco,108.0
3066,2009-01,252.776,25.51,Pernambuco,121.0
3067,2009-02,267.235,25.23,Pernambuco,179.0
3068,2009-03,237.354,25.49,Pernambuco,326.0
3069,2009-04,323.618,24.62,Pernambuco,375.0
3070,2009-05,183.063,24.51,Pernambuco,447.0
3071,2009-06,14.577,25.74,Pernambuco,381.0
3072,2009-07,0.772,26.64,Pernambuco,324.0
3073,2009-08,1.132,28.0,Pernambuco,237.0
3074,2009-09,13.963,29.2,Pernambuco,132.0
3075,2009-10,196.74,26.87,Pernambuco,129.0
3076,2009-11,116.43,26.74,Pernambuco,242.0
3077,2009-12,283.813,25.63,Pernambuco,352.0
3078,2010-01,276.706,25.63,Pernambuco,820.0
3079,2010-02,187.089,26.64,Pernambuco,1234.0
3080,2010-03,231.207,26.1,Pernambuco,2645.0
3081,2010-04,144.582,26.51,Pernambuco,3161.0
3082,2010-05,21.316,27.99,Pernambuco,6295.0
3083,2010-06,4.551,27.25,Pernambuco,6637.0
3084,2010-07,0.602,27.2,Pernambuco,5648.0
3085,2010-08,0.14,27.62,Pernambuco,3145.0
3086,2010-09,1.561,29.94,Pernambuco,1122.0
3087,2010-10,135.198,28.51,Pernambuco,594.0
3088,2010-11,211.942,26.18,Pernambuco,600.0
3089,2010-12,282.216,25.38,Pernambuco,596.0
3090,2011-01,298.965,24.87,Pernambuco,812.0
3091,2011-02,330.296,24.73,Pernambuco,1609.0
3092,2011-03,311.283,24.97,Pernambuco,2849.0
3093,2011-04,131.597,25.51,Pernambuco,2879.0
3094,2011-05,41.463,26.11,Pernambuco,2773.0
3095,2011-06,0.739,26.72,Pernambuco,1735.0
3096,2011-07,3.496,26.52,Pernambuco,1146.0
3097,2011-08,1.088,28.34,Pernambuco,748.0
3098,2011-09,0.935,29.59,Pernambuco,622.0
3099,2011-10,182.701,26.83,Pernambuco,645.0
3100,2011-11,294.319,24.88,Pernambuco,487.0
3101,2011-12,245.973,25.51,Pernambuco,220.0
3102,2012-01,350.344,24.71,Pernambuco,3535.0
3103,2012-02,239.104,24.9,Pernambuco,5095.0
3104,2012-03,182.007,25.58,Pernambuco,7104.0
3105,2012-04,80.093,26.4,Pernambuco,5609.0
3106,2012-05,33.443,26.59,Pernambuco,2945.0
3107,2012-06,5.213,26.88,Pernambuco,1360.0
3108,2012-07,0.27,26.93,Pernambuco,1047.0
3109,2012-08,0.114,27.32,Pernambuco,504.0
3110,2012-09,4.209,29.6,Pernambuco,268.0
3111,2012-10,46.034,29.22,Pernambuco,277.0
3112,2012-11,270.937,25.89,Pernambuco,382.0
3113,2012-12,179.828,26.13,Pernambuco,723.0
3114,2013-01,379.57,25.13,Pernambuco,896.0
3115,2013-02,146.677,26.15,Pernambuco,1141.0
3116,2013-03,289.208,25.95,Pernambuco,1791.0
3117,2013-04,150.101,25.77,Pernambuco,2126.0
3118,2013-05,46.147,26.52,Pernambuco,1903.0
3119,2013-06,11.012,26.86,Pernambuco,1269.0
3120,2013-07,1.408,27.29,Pernambuco,956.0
3121,2013-08,1.301,28.25,Pernambuco,842.0
3122,2013-09,7.908,29.59,Pernambuco,540.0
3123,2013-10,105.886,28.07,Pernambuco,486.0
3124,2013-11,225.572,25.89,Pernambuco,339.0
3125,2013-12,358.76,25.26,Pernambuco,317.0
3126,2014-01,182.756,25.61,Pernambuco,509.0
3127,2014-02,237.453,25.19,Pernambuco,590.0
3168,2001-01,326.417,24.4,Piaui,406.0
3169,2001-02,271.929,24.79,Piaui,406.0
3170,2001-03,325.08,25.02,Piaui,1327.0
3171,2001-04,301.904,25.03,Piaui,1991.0
3172,2001-05,270.901,24.77,Piaui,2001.0
3173,2001-06,202.192,23.49,Piaui,1561.0
3174,2001-07,170.241,24.16,Piaui,770.0
3175,2001-08,105.092,25.66,Piaui,581.0
3176,2001-09,173.077,25.28,Piaui,270.0
3177,2001-10,171.633,26.31,Piaui,225.0
3178,2001-11,157.242,26.23,Piaui,220.0
3179,2001-12,286.154,25.54,Piaui,198.0
3180,2002-01,249.16,25.64,Piaui,971.0
3181,2002-02,270.327,25.46,Piaui,1491.0
3182,2002-03,301.651,25.4,Piaui,1723.0
3183,2002-04,305.698,25.19,Piaui,1574.0
3184,2002-05,287.865,24.99,Piaui,1144.0
3185,2002-06,174.027,24.56,Piaui,705.0
3186,2002-07,160.622,24.77,Piaui,475.0
3187,2002-08,139.281,25.22,Piaui,374.0
3188,2002-09,122.09,26.0,Piaui,254.0
3189,2002-10,184.442,26.19,Piaui,265.0
3190,2002-11,203.328,25.64,Piaui,361.0
3191,2002-12,284.37,25.54,Piaui,263.0
3192,2003-01,222.439,26.27,Piaui,812.0
3193,2003-02,269.867,25.76,Piaui,1614.0
3194,2003-03,314.801,25.4,Piaui,1930.0
3195,2003-04,320.164,25.1,Piaui,2058.0
3196,2003-05,307.378,24.72,Piaui,2216.0
3197,2003-06,240.0,24.36,Piaui,1292.0
3198,2003-07,117.143,24.84,Piaui,551.0
3199,2003-08,155.778,25.17,Piaui,241.0
3200,2003-09,180.77,25.43,Piaui,80.0
3201,2003-10,197.589,25.9,Piaui,45.0
3202,2003-11,198.888,25.78,Piaui,119.0
3203,2003-12,223.142,25.83,Piaui,130.0
3204,2004-01,233.457,25.88,Piaui,135.0
3205,2004-02,264.269,25.47,Piaui,188.0
3206,2004-03,345.509,25.35,Piaui,202.0
3207,2004-04,271.008,25.51,Piaui,110.0
3208,2004-05,244.927,24.57,Piaui,120.0
3209,2004-06,185.985,24.27,Piaui,57.0
3210,2004-07,153.328,24.38,Piaui,44.0
3211,2004-08,141.695,25.11,Piaui,100.0
3212,2004-09,166.319,25.42,Piaui,59.0
3213,2004-10,187.618,26.09,Piaui,25.0
3214,2004-11,187.33,26.0,Piaui,36.0
3215,2004-12,234.162,25.71,Piaui,20.0
3216,2005-01,250.945,25.9,Piaui,207.0
3217,2005-02,322.099,25.42,Piaui,235.0
3218,2005-03,312.283,25.43,Piaui,414.0
3219,2005-04,307.736,25.35,Piaui,446.0
3220,2005-05,232.96,25.4,Piaui,688.0
3221,2005-06,155.41,25.23,Piaui,912.0
3222,2005-07,84.457,25.24,Piaui,658.0
3223,2005-08,101.333,26.36,Piaui,357.0
3224,2005-09,130.152,26.46,Piaui,103.0
3225,2005-10,204.583,26.32,Piaui,62.0
3226,2005-11,229.645,25.98,Piaui,51.0
3227,2005-12,298.298,25.23,Piaui,22.0
3228,2006-01,335.941,25.13,Piaui,310.0
3229,2006-02,308.461,25.19,Piaui,389.0
3230,2006-03,295.792,25.31,Piaui,537.0
3231,2006-04,288.603,25.08,Piaui,468.0
3232,2006-05,285.037,24.43,Piaui,735.0
3233,2006-06,139.89,25.06,Piaui,1247.0
3234,2006-07,133.748,25.46,Piaui,495.0
3235,2006-08,108.756,26.02,Piaui,271.0
3236,2006-09,136.154,26.27,Piaui,127.0
3237,2006-10,156.011,26.73,Piaui,81.0
3238,2006-11,243.079,25.71,Piaui,79.0
3239,2006-12,247.652,25.7,Piaui,269.0
3240,2007-01,281.868,25.81,Piaui,667.0
3241,2007-02,148.127,26.71,Piaui,596.0
3242,2007-03,339.976,25.26,Piaui,834.0
3243,2007-04,321.055,25.19,Piaui,1138.0
3244,2007-05,252.545,24.81,Piaui,2343.0
3245,2007-06,147.996,24.88,Piaui,2376.0
3246,2007-07,132.751,25.11,Piaui,602.0
3247,2007-08,99.621,26.16,Piaui,271.0
3248,2007-09,142.395,26.1,Piaui,118.0
3249,2007-10,218.663,25.83,Piaui,82.0
3250,2007-11,225.816,25.81,Piaui,88.0
3251,2007-12,312.46,25.24,Piaui,205.0
3252,2008-01,309.35,24.99,Piaui,199.0
3253,2008-02,318.782,24.91,Piaui,316.0
3254,2008-03,309.057,24.88,Piaui,757.0
3255,2008-04,277.8,25.09,Piaui,826.0
3256,2008-05,302.795,24.29,Piaui,333.0
3257,2008-06,162.557,24.47,Piaui,160.0
3258,2008-07,111.585,25.38,Piaui,44.0
3259,2008-08,98.036,26.42,Piaui,18.0
3260,2008-09,163.607,26.03,Piaui,26.0
3261,2008-10,202.95,26.11,Piaui,16.0
3262,2008-11,254.308,25.84,Piaui,26.0
3263,2008-12,305.176,25.38,Piaui,59.0
3264,2009-01,371.138,25.0,Piaui,137.0
3265,2009-02,310.569,25.09,Piaui,190.0
3266,2009-03,356.252,25.1,Piaui,825.0
3267,2009-04,327.099,25.1,Piaui,1355.0
3268,2009-05,255.964,25.07,Piaui,1713.0
3269,2009-06,231.511,24.46,Piaui,806.0
3270,2009-07,128.91,25.09,Piaui,597.0
3271,2009-08,107.965,26.36,Piaui,400.0
