Unnamed: 0,time_period,rainfall,mean_temperature,disease_cases,population,location,month,ID_year
176,2015-09,7.499,28.98,2406.0,14724591.6889922,Bahia,9,2015
177,2015-10,40.756,29.11,1714.0,14724591.6889922,Bahia,10,2015
178,2015-11,60.188,28.24,2783.0,14724591.6889922,Bahia,11,2015
179,2015-12,91.296,27.67,4901.0,14724591.6889922,Bahia,12,2015
180,2016-01,224.258,26.31,8131.0,14846365.2547913,Bahia,1,2016
181,2016-02,193.698,26.04,22291.0,14846365.2547913,Bahia,2,2016
182,2016-03,382.475,25.5,22865.0,14846365.2547913,Bahia,3,2016
183,2016-04,264.878,25.77,10043.0,14846365.2547913,Bahia,4,2016
184,2016-05,171.926,25.85,4197.0,14846365.2547913,Bahia,5,2016
185,2016-06,81.025,25.5,1787.0,14846365.2547913,Bahia,6,2016
186,2016-07,47.797,26.62,937.0,14846365.2547913,Bahia,7,2016
187,2016-08,37.299,27.83,754.0,14846365.2547913,Bahia,8,2016
188,2016-09,125.084,26.95,595.0,14846365.2547913,Bahia,9,2016
189,2016-10,116.055,27.15,757.0,14846365.2547913,Bahia,10,2016
190,2016-11,130.076,27.07,833.0,14846365.2547913,Bahia,11,2016
191,2016-12,279.455,25.8,1187.0,14846365.2547913,Bahia,12,2016
192,2017-01,346.29,24.82,1859.0,14966698.5655249,Bahia,1,2017
193,2017-02,376.525,24.55,1588.0,14966698.5655249,Bahia,2,2017
194,2017-03,361.722,24.88,1355.0,14966698.5655249,Bahia,3,2017
195,2017-04,316.033,25.08,1402.0,14966698.5655249,Bahia,4,2017
196,2017-05,154.528,25.81,1304.0,14966698.5655249,Bahia,5,2017
197,2017-06,78.128,26.04,654.0,14966698.5655249,Bahia,6,2017
0,2001-01,13.4,26.56,1717.5,7220404.046875,Ceara,1,2001
1,2001-02,21.842,27.24,1717.5,7220404.046875,Ceara,2,2001
2,2001-03,94.09,26.03,5063.0,7220404.046875,Ceara,3,2001
3,2001-04,72.096,25.36,4816.0,7220404.046875,Ceara,4,2001
4,2001-05,12.652,26.38,6451.0,7220404.046875,Ceara,5,2001
5,2001-06,39.214,24.24,4507.0,7220404.046875,Ceara,6,2001
6,2001-07,22.663,24.12,2424.0,7220404.046875,Ceara,7,2001
7,2001-08,13.661,23.92,1681.0,7220404.046875,Ceara,8,2001
8,2001-09,8.995,25.6,1265.0,7220404.046875,Ceara,9,2001
9,2001-10,17.003,26.37,1732.0,7220404.046875,Ceara,10,2001
10,2001-11,11.592,26.99,1318.0,7220404.046875,Ceara,11,2001
11,2001-12,35.434,26.97,777.0,7220404.046875,Ceara,12,2001
12,2002-01,127.39,25.08,1750.0,7303432.03515625,Ceara,1,2002
13,2002-02,63.558,25.85,3852.0,7303432.03515625,Ceara,2,2002
14,2002-03,94.167,25.8,4159.0,7303432.03515625,Ceara,3,2002
15,2002-04,49.456,25.91,2551.0,7303432.03515625,Ceara,4,2002
16,2002-05,43.154,25.46,1703.0,7303432.03515625,Ceara,5,2002
17,2002-06,87.517,23.73,1353.0,7303432.03515625,Ceara,6,2002
18,2002-07,27.858,24.09,1221.0,7303432.03515625,Ceara,7,2002
19,2002-08,18.243,24.08,1052.0,7303432.03515625,Ceara,8,2002
20,2002-09,6.597,25.28,608.0,7303432.03515625,Ceara,9,2002
21,2002-10,12.533,26.13,751.0,7303432.03515625,Ceara,10,2002
22,2002-11,12.403,26.73,900.0,7303432.03515625,Ceara,11,2002
23,2002-12,26.174,27.18,706.0,7303432.03515625,Ceara,12,2002
24,2003-01,106.392,26.58,2292.0,7386447.50585937,Ceara,1,2003
25,2003-02,68.428,26.01,4829.0,7386447.50585937,Ceara,2,2003
26,2003-03,155.902,25.62,5671.0,7386447.50585937,Ceara,3,2003
27,2003-04,48.808,25.88,6119.0,7386447.50585937,Ceara,4,2003
28,2003-05,28.335,25.95,6667.0,7386447.50585937,Ceara,5,2003
29,2003-06,55.968,24.23,4146.0,7386447.50585937,Ceara,6,2003
30,2003-07,14.045,24.14,1678.0,7386447.50585937,Ceara,7,2003
31,2003-08,11.242,24.87,758.0,7386447.50585937,Ceara,8,2003
32,2003-09,11.704,25.57,452.0,7386447.50585937,Ceara,9,2003
33,2003-10,8.951,26.59,471.0,7386447.50585937,Ceara,10,2003
34,2003-11,8.297,27.35,514.0,7386447.50585937,Ceara,11,2003
35,2003-12,19.327,27.4,370.0,7386447.50585937,Ceara,12,2003
36,2004-01,295.43,25.44,389.0,7469450.89453125,Ceara,1,2004
37,2004-02,141.147,24.84,672.0,7469450.89453125,Ceara,2,2004
38,2004-03,53.324,25.67,496.0,7469450.89453125,Ceara,3,2004
39,2004-04,63.088,26.13,270.0,7469450.89453125,Ceara,4,2004
40,2004-05,65.147,25.03,328.0,7469450.89453125,Ceara,5,2004
41,2004-06,89.671,23.52,462.0,7469450.89453125,Ceara,6,2004
42,2004-07,37.994,23.38,385.0,7469450.89453125,Ceara,7,2004
43,2004-08,16.722,24.32,396.0,7469450.89453125,Ceara,8,2004
44,2004-09,10.771,25.22,214.0,7469450.89453125,Ceara,9,2004
45,2004-10,7.806,26.37,177.0,7469450.89453125,Ceara,10,2004
46,2004-11,6.76,26.81,169.0,7469450.89453125,Ceara,11,2004
47,2004-12,13.017,27.25,104.0,7469450.89453125,Ceara,12,2004
48,2005-01,54.179,27.08,1207.0,7552442.78320313,Ceara,1,2005
49,2005-02,49.782,26.99,1480.0,7552442.78320313,Ceara,2,2005
50,2005-03,125.075,26.88,1237.0,7552442.78320313,Ceara,3,2005
51,2005-04,23.927,26.43,1322.0,7552442.78320313,Ceara,4,2005
52,2005-05,67.81,25.24,2585.0,7552442.78320313,Ceara,5,2005
53,2005-06,55.896,24.13,3702.0,7552442.78320313,Ceara,6,2005
54,2005-07,15.37,23.88,6083.0,7552442.78320313,Ceara,7,2005
55,2005-08,20.01,23.91,4949.0,7552442.78320313,Ceara,8,2005
56,2005-09,9.51,25.27,2365.0,7552442.78320313,Ceara,9,2005
57,2005-10,6.827,26.29,979.0,7552442.78320313,Ceara,10,2005
58,2005-11,5.751,27.02,947.0,7552442.78320313,Ceara,11,2005
59,2005-12,36.803,26.59,660.0,7552442.78320313,Ceara,12,2005
60,2006-01,8.302,27.26,998.0,7635219.5070408,Ceara,1,2006
61,2006-02,71.71,26.64,1119.0,7635219.5070408,Ceara,2,2006
62,2006-03,94.513,26.03,1800.0,7635219.5070408,Ceara,3,2006
63,2006-04,151.218,25.31,2807.0,7635219.5070408,Ceara,4,2006
64,2006-05,67.596,24.86,5767.0,7635219.5070408,Ceara,5,2006
65,2006-06,40.702,24.04,5834.0,7635219.5070408,Ceara,6,2006
66,2006-07,21.733,23.89,4443.0,7635219.5070408,Ceara,7,2006
67,2006-08,16.411,24.28,2675.0,7635219.5070408,Ceara,8,2006
68,2006-09,8.818,25.39,1093.0,7635219.5070408,Ceara,9,2006
69,2006-10,7.729,26.56,773.0,7635219.5070408,Ceara,10,2006
70,2006-11,13.659,26.75,924.0,7635219.5070408,Ceara,11,2006
71,2006-12,21.647,27.16,504.0,7635219.5070408,Ceara,12,2006
72,2007-01,15.648,27.43,2168.0,7714871.81532185,Ceara,1,2007
73,2007-02,155.446,26.08,2986.0,7714871.81532185,Ceara,2,2007
74,2007-03,51.307,25.74,3689.0,7714871.81532185,Ceara,3,2007
75,2007-04,75.107,26.13,5374.0,7714871.81532185,Ceara,4,2007
76,2007-05,27.561,25.25,5853.0,7714871.81532185,Ceara,5,2007
77,2007-06,38.431,24.14,5137.0,7714871.81532185,Ceara,6,2007
78,2007-07,17.745,23.96,3397.0,7714871.81532185,Ceara,7,2007
79,2007-08,17.98,23.66,2137.0,7714871.81532185,Ceara,8,2007
80,2007-09,13.398,24.51,1282.0,7714871.81532185,Ceara,9,2007
81,2007-10,7.382,25.94,1252.0,7714871.81532185,Ceara,10,2007
82,2007-11,7.546,26.68,1071.0,7714871.81532185,Ceara,11,2007
83,2007-12,15.123,26.69,1106.0,7714871.81532185,Ceara,12,2007
84,2008-01,65.29,26.41,2486.0,7791967.78360204,Ceara,1,2008
85,2008-02,56.989,26.52,4329.0,7791967.78360204,Ceara,2,2008
86,2008-03,326.453,24.93,7619.0,7791967.78360204,Ceara,3,2008
87,2008-04,155.715,24.39,18068.0,7791967.78360204,Ceara,4,2008
88,2008-05,140.018,24.05,14270.0,7791967.78360204,Ceara,5,2008
89,2008-06,29.688,23.47,5288.0,7791967.78360204,Ceara,6,2008
90,2008-07,68.397,22.7,1184.0,7791967.78360204,Ceara,7,2008
91,2008-08,33.88,23.5,556.0,7791967.78360204,Ceara,8,2008
92,2008-09,10.887,25.24,336.0,7791967.78360204,Ceara,9,2008
93,2008-10,11.36,26.06,347.0,7791967.78360204,Ceara,10,2008
94,2008-11,5.369,26.74,367.0,7791967.78360204,Ceara,11,2008
95,2008-12,11.497,27.08,509.0,7791967.78360204,Ceara,12,2008
96,2009-01,60.362,26.59,644.0,7867318.94838956,Ceara,1,2009
97,2009-02,114.532,25.47,1269.0,7867318.94838956,Ceara,2,2009
98,2009-03,97.671,25.44,2512.0,7867318.94838956,Ceara,3,2009
99,2009-04,194.519,24.72,946.0,7867318.94838956,Ceara,4,2009
100,2009-05,168.546,24.05,627.0,7867318.94838956,Ceara,5,2009
101,2009-06,51.63,23.74,370.0,7867318.94838956,Ceara,6,2009
102,2009-07,37.701,23.69,193.0,7867318.94838956,Ceara,7,2009
103,2009-08,26.086,24.08,139.0,7867318.94838956,Ceara,8,2009
104,2009-09,10.795,25.3,135.0,7867318.94838956,Ceara,9,2009
105,2009-10,5.115,26.32,213.0,7867318.94838956,Ceara,10,2009
106,2009-11,9.872,26.59,530.0,7867318.94838956,Ceara,11,2009
107,2009-12,30.407,26.76,633.0,7867318.94838956,Ceara,12,2009
108,2010-01,83.922,25.82,1831.0,7941452.80841477,Ceara,1,2010
109,2010-02,28.473,27.28,2223.0,7941452.80841477,Ceara,2,2010
110,2010-03,50.67,27.48,2395.0,7941452.80841477,Ceara,3,2010
111,2010-04,84.454,26.32,1847.0,7941452.80841477,Ceara,4,2010
112,2010-05,22.022,26.81,2472.0,7941452.80841477,Ceara,5,2010
113,2010-06,49.511,24.61,2060.0,7941452.80841477,Ceara,6,2010
114,2010-07,34.338,23.96,1791.0,7941452.80841477,Ceara,7,2010
115,2010-08,12.227,23.8,1475.0,7941452.80841477,Ceara,8,2010
116,2010-09,11.145,24.74,1399.0,7941452.80841477,Ceara,9,2010
117,2010-10,47.706,26.29,1793.0,7941452.80841477,Ceara,10,2010
118,2010-11,6.153,26.72,2259.0,7941452.80841477,Ceara,11,2010
119,2010-12,52.226,26.08,2883.0,7941452.80841477,Ceara,12,2010
120,2011-01,120.275,25.64,5566.0,8014531.67097931,Ceara,1,2011
121,2011-02,102.763,25.67,8590.0,8014531.67097931,Ceara,2,2011
122,2011-03,79.662,25.53,13823.0,8014531.67097931,Ceara,3,2011
123,2011-04,128.1,25.13,16164.0,8014531.67097931,Ceara,4,2011
124,2011-05,136.09,23.96,9008.0,8014531.67097931,Ceara,5,2011
125,2011-06,54.626,23.94,3165.0,8014531.67097931,Ceara,6,2011
126,2011-07,114.11,22.93,1308.0,8014531.67097931,Ceara,7,2011
127,2011-08,22.264,23.79,816.0,8014531.67097931,Ceara,8,2011
128,2011-09,8.563,24.5,592.0,8014531.67097931,Ceara,9,2011
129,2011-10,19.938,25.7,534.0,8014531.67097931,Ceara,10,2011
130,2011-11,18.598,26.1,504.0,8014531.67097931,Ceara,11,2011
131,2011-12,12.45,26.54,809.0,8014531.67097931,Ceara,12,2011
132,2012-01,43.568,26.07,1999.0,8086433.80560693,Ceara,1,2012
133,2012-02,58.323,25.94,2507.0,8086433.80560693,Ceara,2,2012
134,2012-03,37.269,26.56,5045.0,8086433.80560693,Ceara,3,2012
135,2012-04,15.495,26.84,10995.0,8086433.80560693,Ceara,4,2012
136,2012-05,19.408,25.96,24489.0,8086433.80560693,Ceara,5,2012
137,2012-06,28.833,24.84,6348.0,8086433.80560693,Ceara,6,2012
138,2012-07,21.564,23.78,1929.0,8086433.80560693,Ceara,7,2012
139,2012-08,8.314,23.79,771.0,8086433.80560693,Ceara,8,2012
140,2012-09,5.678,24.98,417.0,8086433.80560693,Ceara,9,2012
141,2012-10,8.887,25.73,338.0,8086433.80560693,Ceara,10,2012
142,2012-11,3.895,26.8,402.0,8086433.80560693,Ceara,11,2012
143,2012-12,7.982,27.07,475.0,8086433.80560693,Ceara,12,2012
144,2013-01,18.394,27.3,926.0,8157402.67325011,Ceara,1,2013
145,2013-02,22.125,27.46,1824.0,8157402.67325011,Ceara,2,2013
146,2013-03,28.815,27.59,2778.0,8157402.67325011,Ceara,3,2013
147,2013-04,57.637,26.7,5229.0,8157402.67325011,Ceara,4,2013
148,2013-05,34.938,25.8,5062.0,8157402.67325011,Ceara,5,2013
149,2013-06,28.839,24.94,4265.0,8157402.67325011,Ceara,6,2013
150,2013-07,53.052,23.82,4370.0,8157402.67325011,Ceara,7,2013
151,2013-08,23.594,24.44,3546.0,8157402.67325011,Ceara,8,2013
152,2013-09,15.372,25.06,1402.0,8157402.67325011,Ceara,9,2013
153,2013-10,12.455,26.03,738.0,8157402.67325011,Ceara,10,2013
154,2013-11,20.512,26.0,665.0,8157402.67325011,Ceara,11,2013
155,2013-12,41.69,26.28,574.0,8157402.67325011,Ceara,12,2013
156,2014-01,25.367,26.67,1278.0,8227519.42755967,Ceara,1,2014
157,2014-02,54.738,26.08,1554.0,8227519.42755967,Ceara,2,2014
158,2014-03,74.432,26.03,1642.0,8227519.42755967,Ceara,3,2014
159,2014-04,61.07,26.08,2405.0,8227519.42755967,Ceara,4,2014
160,2014-05,78.259,24.85,3701.0,8227519.42755967,Ceara,5,2014
161,2014-06,32.682,24.29,3784.0,8227519.42755967,Ceara,6,2014
162,2014-07,35.842,23.83,3483.0,8227519.42755967,Ceara,7,2014
163,2014-08,13.847,24.0,2089.0,8227519.42755967,Ceara,8,2014
164,2014-09,17.975,24.9,1390.0,8227519.42755967,Ceara,9,2014
165,2014-10,17.419,25.63,928.0,8227519.42755967,Ceara,10,2014
166,2014-11,22.479,26.11,790.0,8227519.42755967,Ceara,11,2014
167,2014-12,18.74,26.49,1209.0,8227519.42755967,Ceara,12,2014
168,2015-01,16.786,26.95,1701.0,8296824.64536101,Ceara,1,2015
169,2015-02,39.173,26.84,2573.0,8296824.64536101,Ceara,2,2015
170,2015-03,102.138,25.98,6165.0,8296824.64536101,Ceara,3,2015
171,2015-04,39.429,26.26,10783.0,8296824.64536101,Ceara,4,2015
172,2015-05,21.703,26.52,17255.0,8296824.64536101,Ceara,5,2015
173,2015-06,33.074,24.66,13234.0,8296824.64536101,Ceara,6,2015
174,2015-07,41.478,23.95,6352.0,8296824.64536101,Ceara,7,2015
175,2015-08,11.993,24.3,3663.0,8296824.64536101,Ceara,8,2015
176,2015-09,8.559,25.51,1629.0,8296824.64536101,Ceara,9,2015
177,2015-10,6.553,26.38,754.0,8296824.64536101,Ceara,10,2015
178,2015-11,4.692,27.1,608.0,8296824.64536101,Ceara,11,2015
179,2015-12,37.945,26.9,850.0,8296824.64536101,Ceara,12,2015
180,2016-01,158.574,25.51,1654.0,8365440.05713038,Ceara,1,2016
181,2016-02,52.982,26.11,3778.0,8365440.05713038,Ceara,2,2016
182,2016-03,61.497,27.1,5717.0,8365440.05713038,Ceara,3,2016
183,2016-04,44.207,26.28,9742.0,8365440.05713038,Ceara,4,2016
184,2016-05,67.177,25.61,12049.0,8365440.05713038,Ceara,5,2016
185,2016-06,17.691,25.03,7793.0,8365440.05713038,Ceara,6,2016
186,2016-07,11.239,24.47,4827.0,8365440.05713038,Ceara,7,2016
187,2016-08,8.259,24.83,2985.0,8365440.05713038,Ceara,8,2016
188,2016-09,7.712,25.8,1425.0,8365440.05713038,Ceara,9,2016
189,2016-10,7.168,26.7,1099.0,8365440.05713038,Ceara,10,2016
190,2016-11,7.058,27.19,1751.0,8365440.05713038,Ceara,11,2016
191,2016-12,17.378,27.29,1168.0,8365440.05713038,Ceara,12,2016
192,2017-01,27.932,27.32,2013.0,8433243.93239153,Ceara,1,2017
193,2017-02,63.939,26.84,3907.0,8433243.93239153,Ceara,2,2017
194,2017-03,85.884,26.33,7302.0,8433243.93239153,Ceara,3,2017
195,2017-04,61.695,26.48,12624.0,8433243.93239153,Ceara,4,2017
196,2017-05,74.28,25.7,6982.0,8433243.93239153,Ceara,5,2017
197,2017-06,51.802,24.51,2882.0,8433243.93239153,Ceara,6,2017
0,2001-01,203.934,23.25,400.0,11186100.625,DistritoFederal,1,2001
1,2001-02,241.954,23.13,220.0,11186100.625,DistritoFederal,2,2001
2,2001-03,146.968,22.72,209.0,11186100.625,DistritoFederal,3,2001
3,2001-04,98.278,21.47,190.0,11186100.625,DistritoFederal,4,2001
4,2001-05,121.408,16.37,173.0,11186100.625,DistritoFederal,5,2001
5,2001-06,117.1,15.03,92.0,11186100.625,DistritoFederal,6,2001
6,2001-07,102.927,16.0,76.0,11186100.625,DistritoFederal,7,2001
7,2001-08,61.699,18.21,32.0,11186100.625,DistritoFederal,8,2001
8,2001-09,163.014,18.47,21.0,11186100.625,DistritoFederal,9,2001
9,2001-10,111.419,20.22,32.0,11186100.625,DistritoFederal,10,2001
10,2001-11,180.014,22.01,40.0,11186100.625,DistritoFederal,11,2001
11,2001-12,159.984,21.56,56.0,11186100.625,DistritoFederal,12,2001
12,2002-01,227.743,22.48,642.0,11336441.25,DistritoFederal,1,2002
13,2002-02,139.871,21.84,1028.0,11336441.25,DistritoFederal,2,2002
14,2002-03,89.168,23.94,891.0,11336441.25,DistritoFederal,3,2002
15,2002-04,53.282,22.88,313.0,11336441.25,DistritoFederal,4,2002
16,2002-05,193.206,18.77,110.0,11336441.25,DistritoFederal,5,2002
17,2002-06,33.379,17.73,27.0,11336441.25,DistritoFederal,6,2002
18,2002-07,83.508,15.38,30.0,11336441.25,DistritoFederal,7,2002
19,2002-08,99.342,18.64,29.0,11336441.25,DistritoFederal,8,2002
20,2002-09,117.026,17.68,6.0,11336441.25,DistritoFederal,9,2002
21,2002-10,130.116,22.85,19.0,11336441.25,DistritoFederal,10,2002
22,2002-11,200.623,21.76,38.0,11336441.25,DistritoFederal,11,2002
23,2002-12,180.68,23.23,82.0,11336441.25,DistritoFederal,12,2002
24,2003-01,253.3,23.12,189.0,11486862.125,DistritoFederal,1,2003
25,2003-02,192.034,23.46,189.0,11486862.125,DistritoFederal,2,2003
26,2003-03,132.148,22.31,152.0,11486862.125,DistritoFederal,3,2003
27,2003-04,94.555,20.16,119.0,11486862.125,DistritoFederal,4,2003
28,2003-05,44.382,16.62,79.0,11486862.125,DistritoFederal,5,2003
29,2003-06,87.322,17.57,36.0,11486862.125,DistritoFederal,6,2003
30,2003-07,75.92,16.31,39.0,11486862.125,DistritoFederal,7,2003
31,2003-08,35.438,14.85,20.0,11486862.125,DistritoFederal,8,2003
32,2003-09,99.934,18.43,6.0,11486862.125,DistritoFederal,9,2003
33,2003-10,132.019,20.42,13.0,11486862.125,DistritoFederal,10,2003
34,2003-11,142.799,21.26,9.0,11486862.125,DistritoFederal,11,2003
35,2003-12,224.741,22.43,44.0,11486862.125,DistritoFederal,12,2003
36,2004-01,132.979,22.63,63.0,11637364.5,DistritoFederal,1,2004
37,2004-02,116.759,22.43,73.0,11637364.5,DistritoFederal,2,2004
38,2004-03,115.817,21.75,50.0,11637364.5,DistritoFederal,3,2004
39,2004-04,118.568,21.02,22.0,11637364.5,DistritoFederal,4,2004
40,2004-05,273.228,15.34,14.0,11637364.5,DistritoFederal,5,2004
41,2004-06,86.304,15.27,7.0,11637364.5,DistritoFederal,6,2004
42,2004-07,118.703,15.09,11.0,11637364.5,DistritoFederal,7,2004
43,2004-08,24.53,16.73,4.0,11637364.5,DistritoFederal,8,2004
44,2004-09,81.142,21.1,3.0,11637364.5,DistritoFederal,9,2004
45,2004-10,242.069,19.67,6.0,11637364.5,DistritoFederal,10,2004
46,2004-11,173.833,20.71,3.0,11637364.5,DistritoFederal,11,2004
47,2004-12,147.034,21.54,5.0,11637364.5,DistritoFederal,12,2004
48,2005-01,246.119,22.58,35.0,11787947.375,DistritoFederal,1,2005
49,2005-02,52.601,23.11,44.0,11787947.375,DistritoFederal,2,2005
50,2005-03,75.648,22.85,64.0,11787947.375,DistritoFederal,3,2005
51,2005-04,133.296,21.47,63.0,11787947.375,DistritoFederal,4,2005
52,2005-05,102.184,18.44,44.0,11787947.375,DistritoFederal,5,2005
53,2005-06,66.195,17.76,23.0,11787947.375,DistritoFederal,6,2005
54,2005-07,62.226,14.69,41.0,11787947.375,DistritoFederal,7,2005
55,2005-08,66.247,18.03,19.0,11787947.375,DistritoFederal,8,2005
56,2005-09,230.21,16.48,8.0,11787947.375,DistritoFederal,9,2005
57,2005-10,287.109,20.8,9.0,11787947.375,DistritoFederal,10,2005
58,2005-11,107.788,21.07,10.0,11787947.375,DistritoFederal,11,2005
59,2005-12,100.855,22.19,14.0,11787947.375,DistritoFederal,12,2005
60,2006-01,152.377,23.96,77.0,11917146.3232719,DistritoFederal,1,2006
61,2006-02,161.19,22.98,50.0,11917146.3232719,DistritoFederal,2,2006
62,2006-03,138.475,22.67,80.0,11917146.3232719,DistritoFederal,3,2006
63,2006-04,47.345,19.86,91.0,11917146.3232719,DistritoFederal,4,2006
64,2006-05,18.744,15.8,81.0,11917146.3232719,DistritoFederal,5,2006
65,2006-06,43.13,16.94,33.0,11917146.3232719,DistritoFederal,6,2006
66,2006-07,54.263,17.26,12.0,11917146.3232719,DistritoFederal,7,2006
67,2006-08,54.143,17.91,8.0,11917146.3232719,DistritoFederal,8,2006
68,2006-09,145.57,17.59,14.0,11917146.3232719,DistritoFederal,9,2006
69,2006-10,81.488,21.32,9.0,11917146.3232719,DistritoFederal,10,2006
70,2006-11,175.734,21.73,24.0,11917146.3232719,DistritoFederal,11,2006
71,2006-12,192.43,23.22,40.0,11917146.3232719,DistritoFederal,12,2006
72,2007-01,245.994,22.8,103.0,12041468.6445747,DistritoFederal,1,2007
73,2007-02,175.817,22.75,139.0,12041468.6445747,DistritoFederal,2,2007
74,2007-03,121.645,23.11,213.0,12041468.6445747,DistritoFederal,3,2007
75,2007-04,87.049,21.37,166.0,12041468.6445747,DistritoFederal,4,2007
76,2007-05,119.284,16.45,141.0,12041468.6445747,DistritoFederal,5,2007
77,2007-06,15.388,16.54,59.0,12041468.6445747,DistritoFederal,6,2007
78,2007-07,130.962,14.5,76.0,12041468.6445747,DistritoFederal,7,2007
79,2007-08,34.508,17.15,36.0,12041468.6445747,DistritoFederal,8,2007
80,2007-09,46.886,21.22,21.0,12041468.6445747,DistritoFederal,9,2007
81,2007-10,100.444,21.85,61.0,12041468.6445747,DistritoFederal,10,2007
82,2007-11,188.002,20.98,64.0,12041468.6445747,DistritoFederal,11,2007
83,2007-12,189.816,22.68,41.0,12041468.6445747,DistritoFederal,12,2007
84,2008-01,206.588,21.9,153.0,12161800.9983573,DistritoFederal,1,2008
85,2008-02,201.023,22.14,149.0,12161800.9983573,DistritoFederal,2,2008
86,2008-03,101.548,21.35,282.0,12161800.9983573,DistritoFederal,3,2008
87,2008-04,151.129,19.44,420.0,12161800.9983573,DistritoFederal,4,2008
88,2008-05,78.942,16.18,178.0,12161800.9983573,DistritoFederal,5,2008
89,2008-06,108.136,14.68,56.0,12161800.9983573,DistritoFederal,6,2008
90,2008-07,40.338,16.72,20.0,12161800.9983573,DistritoFederal,7,2008
91,2008-08,164.916,17.77,35.0,12161800.9983573,DistritoFederal,8,2008
92,2008-09,82.724,17.12,21.0,12161800.9983573,DistritoFederal,9,2008
93,2008-10,216.294,20.66,24.0,12161800.9983573,DistritoFederal,10,2008
94,2008-11,181.918,20.82,15.0,12161800.9983573,DistritoFederal,11,2008
95,2008-12,92.89,22.67,45.0,12161800.9983573,DistritoFederal,12,2008
96,2009-01,249.242,21.85,75.0,12279410.0409754,DistritoFederal,1,2009
97,2009-02,174.941,23.0,81.0,12279410.0409754,DistritoFederal,2,2009
98,2009-03,79.099,22.93,106.0,12279410.0409754,DistritoFederal,3,2009
99,2009-04,40.114,20.94,111.0,12279410.0409754,DistritoFederal,4,2009
100,2009-05,117.246,17.89,129.0,12279410.0409754,DistritoFederal,5,2009
101,2009-06,94.515,13.69,60.0,12279410.0409754,DistritoFederal,6,2009
102,2009-07,213.312,14.84,49.0,12279410.0409754,DistritoFederal,7,2009
103,2009-08,98.663,16.78,17.0,12279410.0409754,DistritoFederal,8,2009
104,2009-09,221.042,18.74,11.0,12279410.0409754,DistritoFederal,9,2009
105,2009-10,253.102,19.99,13.0,12279410.0409754,DistritoFederal,10,2009
106,2009-11,211.019,23.58,42.0,12279410.0409754,DistritoFederal,11,2009
107,2009-12,198.757,22.81,88.0,12279410.0409754,DistritoFederal,12,2009
108,2010-01,279.389,23.02,987.0,12395119.09906,DistritoFederal,1,2010
109,2010-02,183.098,23.74,2515.0,12395119.09906,DistritoFederal,2,2010
110,2010-03,155.784,22.34,3665.0,12395119.09906,DistritoFederal,3,2010
111,2010-04,155.722,19.59,3445.0,12395119.09906,DistritoFederal,4,2010
112,2010-05,109.585,16.23,3005.0,12395119.09906,DistritoFederal,5,2010
113,2010-06,48.293,15.65,726.0,12395119.09906,DistritoFederal,6,2010
114,2010-07,94.036,16.02,218.0,12395119.09906,DistritoFederal,7,2010
115,2010-08,38.169,16.26,114.0,12395119.09906,DistritoFederal,8,2010
116,2010-09,137.43,19.62,82.0,12395119.09906,DistritoFederal,9,2010
117,2010-10,189.931,18.67,77.0,12395119.09906,DistritoFederal,10,2010
118,2010-11,127.617,20.39,65.0,12395119.09906,DistritoFederal,11,2010
119,2010-12,239.878,22.03,152.0,12395119.09906,DistritoFederal,12,2010
120,2011-01,232.731,23.26,216.0,12509181.5038824,DistritoFederal,1,2011
121,2011-02,285.854,22.7,179.0,12509181.5038824,DistritoFederal,2,2011
122,2011-03,127.896,21.44,242.0,12509181.5038824,DistritoFederal,3,2011
123,2011-04,102.222,20.15,280.0,12509181.5038824,DistritoFederal,4,2011
124,2011-05,23.079,16.64,269.0,12509181.5038824,DistritoFederal,5,2011
125,2011-06,100.85,14.4,73.0,12509181.5038824,DistritoFederal,6,2011
126,2011-07,133.46,16.01,50.0,12509181.5038824,DistritoFederal,7,2011
127,2011-08,141.689,16.57,29.0,12509181.5038824,DistritoFederal,8,2011
128,2011-09,79.336,18.17,22.0,12509181.5038824,DistritoFederal,9,2011
129,2011-10,214.191,20.29,20.0,12509181.5038824,DistritoFederal,10,2011
130,2011-11,145.559,20.25,13.0,12509181.5038824,DistritoFederal,11,2011
131,2011-12,113.525,22.36,27.0,12509181.5038824,DistritoFederal,12,2011
132,2012-01,199.594,22.07,156.0,12621407.2569892,DistritoFederal,1,2012
133,2012-02,143.253,23.83,151.0,12621407.2569892,DistritoFederal,2,2012
134,2012-03,68.552,22.12,221.0,12621407.2569892,DistritoFederal,3,2012
135,2012-04,168.637,20.31,215.0,12621407.2569892,DistritoFederal,4,2012
136,2012-05,87.197,16.85,204.0,12621407.2569892,DistritoFederal,5,2012
137,2012-06,224.989,15.83,106.0,12621407.2569892,DistritoFederal,6,2012
138,2012-07,97.049,15.34,91.0,12621407.2569892,DistritoFederal,7,2012
139,2012-08,12.445,18.73,77.0,12621407.2569892,DistritoFederal,8,2012
140,2012-09,60.407,20.1,51.0,12621407.2569892,DistritoFederal,9,2012
141,2012-10,125.401,21.98,52.0,12621407.2569892,DistritoFederal,10,2012
142,2012-11,99.901,21.98,53.0,12621407.2569892,DistritoFederal,11,2012
143,2012-12,218.033,24.31,101.0,12621407.2569892,DistritoFederal,12,2012
144,2013-01,137.744,22.43,590.0,12732176.355287,DistritoFederal,1,2013
